,Product,Revenue,Conversion Rate,Unique Pageviews
6130,keex-info0.923878696872799,714,0.001252191334835963,798.6
6131,kefZakers0.923214059395349,3408,0.0007563152321887763,1322.2
6132,kef`-info0.789417176578414,399,0.0013978194017332962,715.4
6133,kehGvideo0.854744823154925,1294,0.0,863.8
6134,kehVtream0.21219999338804,2187,0.0,280.2
6135,kehXwasnt0.416054120137082,835,0.001816860465116279,550.4
6136,kehY-info0.586717095076304,1000,0.0005320280910832093,1879.6
6137,keh[album0.615967137379115,1003,0.0,1806.8
6138,keh\-info0.219212753319338,1284,0.0038729666924864447,258.2
6139,keh^tream0.0445210888016896,607,0.0,1545.2
6140,keheingle0.571927975512177,1166,0.0,304.6
6141,kehoh-fmu0.0909729053196446,644,0.0,355.4
6142,kehqisten0.46493378756864,1244,0.0,1091.4
6143,kehrntine0.00969452831531492,1078,0.0016823687752355316,594.4
6144,kehy-song0.886261512495731,402,0.0,1214.8
6145,keiY-info0.00730300122560201,392,0.0,4569.6
6146,keiY-info0.634621413892524,1256,0.0019171779141104294,521.6
6147,keim-info0.126705461533344,1050,0.0,295.6
6148,keip-info0.875037163393082,3039,0.0024764735017335313,807.6
6149,keipction0.458185893542136,5802,0.0020635575732562937,969.2
6150,keivthing0.502010266505326,1140,0.0,1116.4
6151,kelWlease0.998935843528775,1112,0.0021226915729144554,942.2
6152,kelklease0.134727353718262,2511,0.001443001443001443,693.0
6153,kem`video0.551028284106684,3216,0.0,39.4
6154,kenAement0.842349509217046,1360,0.00035615072298596765,2807.8
6155,kenF-info0.978240739889065,1688,0.004878048780487805,410.0
6156,kenH-info0.176147263931507,3666,0.003337783711615487,599.2
6157,kenO-info0.308201099579749,1612,0.004578754578754579,218.4
6158,kenP-song0.938877596966968,794,0.0001822888184038791,5485.8
6159,kenPrview0.209513496604285,1124,0.0,2825.0
6160,kenQtream0.845189342005531,664,0.0,48.4
6161,kenRacket0.829179783482979,1846,0.004800768122899664,416.6
6162,kenTcourt0.327456979999797,2007,0.0017818959372772629,1122.4
6163,kenTlease0.120069312745742,3400,0.0016160310277957338,1237.6
6164,kenTvideo0.318137990349783,2070,0.016129032258064516,62.0
6165,kenTwatch0.620545218729486,1202,0.0005976571838393497,1673.2
6166,kenV-date0.448720452228516,385,0.002327746741154562,429.6
6167,kenVvideo0.71635585527811,941,0.00927643784786642,107.8
6168,kenW-info0.258699424923977,571,0.0,397.6
6169,kenXumors0.863459086391714,864,0.0003038220817889044,3291.4
6170,kenY-meme0.962361064041075,2038,0.002089427496865859,478.6
6171,ken_-week0.875919224642695,3258,0.01194267515923567,251.2
6172,ken_nrise0.872092961914102,546,0.00078976465013426,1266.2
6173,ken_tista0.97114938917507,1140,0.0,2271.6
6174,kenavideo0.911224316615701,3126,0.034722222222222224,57.6
6175,kenc-ss200.794646772812354,367,0.0,3274.0
6176,kenctream0.972049259443743,1300,0.0,83.6
6177,kend-fw200.609389723849766,1856,0.006697923643670461,298.6
6178,kene-info0.499664601459881,1472,0.0,313.8
6179,kenf-info0.963445625617857,1131,0.0,322.0
6180,kenfisten0.313863908115726,1656,0.0,272.0
6181,kenhbyali0.664011301155216,1578,0.0006998880179171332,1428.8
6182,kenjlease0.570733583687589,930,0.001203659123736158,830.8
6183,kenm-info0.300116445627574,3336,0.0008433125316242199,2371.6
6184,kenmvideo0.136159510354204,1875,0.0016173378618793467,1236.6
6185,kennhayes0.141483900989464,2658,0.0004664179104477612,2144.0
6186,kenp-info0.934497718539027,1800,0.00579598145285935,517.6
6187,kenttions0.737401693033507,1387,0.002244165170556553,445.6
6188,kenuatson0.97760898985526,1271,0.006765899864682002,147.8
6189,kenwvideo0.529330781544078,911,0.008865248226950355,112.8
6190,kenzeview0.674648545867755,2714,0.0027685492801771874,361.2
6191,kerD-role0.715859907319305,1324,0.0,356.4
6192,kerS-fall0.877721947005671,877,0.0011228385358185492,890.6
6193,kerTefute0.776190898426203,516,0.0,806.4
6194,kerX-half0.914320897924849,1900,0.0022026431718061676,454.0
6195,ker\tform0.179480996379606,1320,0.0021496130696474634,465.2
6196,keroeneta0.776212351556593,2044,0.0,435.6
6197,kertchina0.658956266181282,869,0.0,711.6
6198,ketBatcha0.112417377255012,2390,0.0015179113539769279,1317.6
6199,kevI-info0.150127449533978,2457,0.00021691346598796854,13830.4
6200,kevNailer0.761374062672084,2044,0.0013883104262113009,1440.6
6201,kevU-nets0.965828559852577,1143,0.0010682619378271552,1872.2
6202,kevWailer0.217402646748362,1821,0.002857142857142857,700.0
6203,kev\video0.99901382357095,1216,0.0,112.0
6204,kev]-info0.758354375093629,596,0.0029342723004694834,340.8
6205,kevavideo0.150278676852153,1044,0.0021321961620469083,469.0
6206,kevptrack0.625443257969159,326,0.0023062730627306273,433.6
6207,kevvoccer0.541542627074334,1544,0.012642225031605564,316.4
6208,kevxrship0.885682047584919,604,0.0008194034742707309,1220.4
6209,kevyition0.0735075263412589,3294,0.01757469244288225,113.8
6210,keyAalbum0.859994107673373,1144,0.004029008863819501,248.2
6211,keyEglock0.792795183579455,263,0.001905487804878049,524.8
6212,keyFtream0.417717621767763,1386,0.0018663680477790223,535.8
6213,keyK-tape0.998060480719116,2114,0.0,311.0
6214,key]tream0.0570764138412528,948,0.0,143.0
6215,key]tream0.236741991289993,1163,0.006053268765133173,165.2
6216,keygtream0.0130910236862075,3561,0.0,221.6
6217,keyh-song0.822114088416134,3018,0.010638297872340425,94.0
6218,keyhtream0.903019053374016,1078,0.0,36.4
6219,keynlease0.164155004906436,1674,0.0006175507935527697,3238.6
6220,kfc\-info0.0072663856041163,607,0.0008364001338240215,1195.6
6221,kfc\-info0.626469991708243,648,0.0032594524119947846,306.8
6222,kfco-news0.759811530590104,651,0.0,1368.0
6223,kfcqlease0.648389736259771,514,0.0006397134083930399,1563.2
6224,khaAtream0.632921957393268,855,0.0027085590465872156,369.2
6225,khaH-song0.701832735451651,1095,0.0019801980198019802,505.0
6226,khaHsible0.456215663000719,2052,0.021413276231263382,93.4
6227,khaWparty0.635640175024591,727,0.0,189.0
6228,kha^ement0.820361803038987,4900,0.005827505827505828,514.8
6229,khahalker0.411206865037779,472,0.0,479.6
6230,khau-info0.815274026073528,132,0.0,563.4
6231,khavtream0.713482201491008,1204,0.0033003300330033004,303.0
6232,khay-tems0.57335348501885,664,0.0007748334108166745,1290.6
6233,khrNvideo0.308395642978538,414,0.009074410163339383,110.2
6234,khrXvideo0.87156885305792,2622,0.014591439688715954,205.6
6235,khr\tream0.886224866442798,831,0.01098901098901099,91.0
6236,khyRender0.565722316439838,4044,0.002827521206409048,1061.0
6237,kicu-date0.740642873207985,3522,0.02512562814070352,159.2
6238,kidB-info0.0696858474344663,854,0.0003894384297842511,2567.8
6239,kidBlease0.588324494392794,1804,0.0007874015748031496,1270.0
6240,kidCtream0.787232941869194,1266,0.00046615700167816523,2145.2
6241,kidD-date0.660056571114825,288,0.00046455449224194,2152.6
6242,kidGement0.517308630798649,1438,0.0010570824524312897,1892.0
6243,kidItrump0.554282292822566,811,0.00011144047963982438,8973.4
6244,kidNeaser0.447922335362636,1260,0.00046127588910927625,4335.8
6245,kidVrview0.153619381277508,770,0.0,1858.8
6246,kid[tream0.496380145854508,599,0.0,3014.6
6247,kid\s-set0.161264726221204,250,0.0,283.6
6248,kidbement0.945244393198413,3069,0.006388415672913117,469.6
6249,kideeview0.234925110303625,609,0.0005807200929152149,1722.0
6250,kidl-info0.824151341783644,1296,0.00045097862361324074,2217.4
6251,kidsd-him0.791716588058138,2748,0.0011086474501108647,902.0
6252,kidv-info0.4555754531371,708,0.0,1792.8
6253,kikF-date0.801270174074859,2256,0.0036483035388544323,548.2
6254,kikN-info0.915245959139534,1332,0.0005554938340184424,1800.2
6255,kikR-info0.129600188234796,300,0.0,1043.4
6256,kikWbrick0.920125027877892,2214,0.0,539.0
6257,kikX-info0.833470367465183,528,0.0006173601679219657,1619.8
6258,kikg-info0.0343074188671539,854,0.0019630938358853552,509.4
6259,kikn-week0.535977587739447,466,0.0,906.8
6260,kikpayano0.657122754090662,2400,0.0004266939750810719,2343.6
6261,kikqunway0.246201591133981,742,0.0023752969121140144,421.0
6262,kily-moon0.211875635114834,543,0.0,37.6
6263,kilz-info0.86544780695251,1860,0.01779359430604982,112.4
6264,kimArison0.551576195969711,1374,0.0017642907551164433,566.8
6265,kimF-news0.680069112536503,990,0.0007447125409591898,1342.8
6266,kimOpanel0.384137705555438,285,0.006839945280437757,146.2
6267,kimQealth0.675505429199482,118,0.0,4051.4
6268,kimR-poem0.397699522979824,2128,0.0028113578858588698,711.4
6269,kimV-info0.566272015566699,2025,0.0011539349180706207,1733.2
6270,kima-info0.268107450988906,3111,0.0008519338899301414,1173.8
6271,kinAlease0.539196905345317,2202,0.0031806615776081427,314.4
6272,kinEshion0.805810808606882,5360,0.0027233115468409588,734.4
6273,kinMoster0.376657766425914,512,0.00030530622214080725,3275.4
6274,kinNwatch0.883594347245279,2800,0.011037527593818985,90.6
6275,kinPwatch0.512439279834884,4005,0.009606147934678195,208.2
6276,kinTtream0.426677365697446,3690,0.002154243860404998,464.2
6277,kinUailer0.331615723669766,2580,0.003654970760233918,273.6
6278,kinUction0.973892983105342,444,0.0035435861091424525,282.2
6279,kinZvideo0.664026953229465,928,0.0,158.8
6280,kinc-date0.556984615782241,278,0.0,658.8
6281,kinfolice0.54795834330861,552,0.0,585.8
6282,kinnrumor0.632440610617203,2120,0.0,701.0
6283,kinslease0.581816282371051,1720,0.005246589716684156,190.6
6284,kinthebys0.401889977175313,1058,0.0,164.2
6285,kinv-news0.29905739542661,7980,0.004317789291882556,694.8
6286,kinwtream0.686052217617445,555,0.0033311125916055963,300.2
6287,kirbtream0.728545147904757,3992,0.033112582781456956,30.2
6288,kirvlease0.841867617153936,1778,0.026737967914438502,37.4
6289,kitDeaser0.565164382242293,966,0.00034278271004010557,5834.6
6290,kitG-info0.0426648163402003,973,0.0,2755.8
6291,kitKlavor0.511615410950504,1064,0.0005185646131507986,1928.4
6292,kitKtions0.118643838661017,2358,0.0006672894701721607,1498.6
6293,kitP-info0.555268193301234,940,0.0005786032517502748,3456.6
6294,kitR-fieg0.52072689365057,1280,0.0,1016.4
6295,kitU-info0.545623582034174,2020,0.0017818959372772629,561.2
6296,kitXkbook0.787113483370154,1254,0.00036436509382401167,5489.0
6297,kit\-info0.810923733229688,2262,0.00023941773606588775,4176.8
6298,kit`-info0.538679252864199,387,0.00484027105517909,206.6
6299,kit`-info0.778627199265212,1223,0.0007334604664808567,1363.4
6300,kit`-info0.808371059697408,840,0.0,5831.0
6301,kitb-info0.0978187324239854,1460,0.0,860.2
6302,kitdlease0.0909829474840426,1608,0.0,2473.0
6303,kiti-info0.727242217391224,2380,0.0003066826141626031,6521.4
6304,kitilavor0.0736464275590343,4180,0.006112469437652812,654.4
6305,kitk-info0.438364533721634,1120,0.0,1456.8
6306,kitk-info0.809152570398155,500,0.0,2705.0
6307,kitk-info0.865764234648165,2775,0.001231830500123183,811.8
6308,kitkhadid0.946789511754065,3834,0.00029101914906000815,3436.2
6309,kitl-fieg0.578835685347557,1234,0.00082223318533136,1216.2
6310,kitlwatch0.430819505422476,1884,0.0,2781.0
6311,kitnery-10.114723171255713,602,0.0006994963626189145,1429.6
6312,kito-info0.488795993139168,3376,0.0003122268015486449,3202.8
6313,kittlavor0.0609448422512716,199,0.0,409.4
6314,kitxlease0.821126899268744,2796,0.0010026067776218168,997.4
6315,kity-info0.296414363873892,2560,0.00021250371881507924,4705.8
6316,kitylease0.896841086237612,240,0.0024875621890547263,402.0
6317,kladkbook0.217648801293327,836,0.0004882335709403379,2048.2
6318,klay-info0.126944616826267,936,0.0,268.6
6319,kliCation0.0392344735032834,1356,0.0,743.2
6320,kliT-tech0.851838582233605,1386,0.0019984012789768186,500.4
6321,klih-info0.710324263368563,1275,0.0010683760683760685,936.0
6322,kniylease0.618038437884986,2470,0.0043308791684712,461.8
6323,knxBmised0.977316072033564,1376,0.0028200789622109417,354.6
6324,knxMlings0.11698855234423,1296,0.0014943215780035862,669.2
6325,knxPjects0.282837802847828,894,0.0029850746268656717,335.0
6326,knxSvideo0.0433573132677194,1680,0.0022872827081427266,437.2
6327,knxaisten0.33858596923555,2336,0.006230529595015576,321.0
6328,knxmdcamp0.93376606794652,1187,0.0035945363048166786,278.2
6329,knxqngles0.0382825296514707,1238,0.0,267.2
6330,knxqxtape0.995405311701975,1298,0.0021753317380900587,919.4
6331,knxttream0.924494914382878,1396,0.006613756613756614,151.2
6332,knxuisten0.329053753683223,839,0.0028392958546280523,352.2
6333,kobB-info0.0889603181499677,1892,0.0011074197120708748,903.0
6334,kobOtures0.445504351272479,2104,0.00028267752148349165,3537.6
6335,kobQtream0.740801967154476,1299,0.00016503828888302086,6059.2
6336,kobWuctee0.517269079982544,1340,0.0004276794115131298,2338.2
6337,kobZtails0.632946342987603,1088,0.0007592437931819908,2634.2
6338,kob`story0.598560687709283,792,0.0007064142413111049,1415.6
6339,kobddrake0.882956614071056,2853,0.0001993421708362404,10033.0
6340,kobkhotos0.278517180574784,1446,0.0020689655172413794,1450.0
6341,kobq-info0.758172475710818,2610,7.13796253997259e-05,14009.6
6342,kobqcrash0.770279906970576,1588,0.00013552706475483152,7378.6
6343,kobvction0.62856327880409,2246,0.00143843498273878,695.2
6344,kobzanned0.304504111713766,2500,0.002232142857142857,896.0
6345,kobzraphs0.979699653483441,695,0.0,342.2
6346,kodA-date0.634463462984032,584,0.0001051215204776722,9512.8
6347,kodKcry-20.430027373354942,264,0.0,543.8
6348,kodKssion0.714394308671898,1274,0.0,1006.8
6349,kodMvideo0.173551555267194,1338,0.002170138888888889,460.8
6350,kodk-info0.968896770952765,262,0.0011155734047300313,896.4
6351,kodolease0.230929612125364,935,0.0,2377.0
6352,koeTeater0.852175138169145,472,0.00028504646257339946,3508.2
6353,koeaeider0.0779935531752398,2886,0.0009110787172011662,2195.2
6354,kofUvideo0.739080693409943,1800,0.003878975950349108,515.6
6355,kofhvideo0.353765334676791,1084,0.0027100271002710027,369.0
6356,kohA-fury0.981453874678822,4908,0.00332667997338656,300.6
6357,kohi-info0.266151691255942,1467,0.003205128205128205,312.0
6358,koiUatter0.755815069751457,3846,0.0,375.6
6359,koiYition0.766273453908874,1266,0.00573394495412844,174.4
6360,kojTtream0.910972546063177,1906,0.05714285714285714,35.0
6361,kojntream0.405152340905834,2412,0.052083333333333336,38.4
6362,kojzid-190.806341884023273,335,0.0,213.2
6363,kolEkbook0.0672793017454951,1188,0.002127659574468085,470.0
6364,kolWlease0.00202963154392322,728,0.0,340.4
6365,konUtream0.813323450343203,1048,0.125,16.0
6366,konV-away0.473961454135241,1080,0.0022153300841825435,451.4
6367,konwr-egg0.171121174690362,5472,0.00029981411524854587,3335.4
6368,korBgners0.656226086448407,873,0.0004598123965422107,2174.8
6369,korZition0.49787932116965,1016,0.004897159647404506,204.2
6370,kori-info0.954875405453347,607,0.003061849357011635,326.6
6371,kosk-info0.963962836291378,1714,0.0036363636363636364,275.0
6372,kosw-sale0.0205228137772702,1258,0.004721435316336166,211.8
6373,kot[tream0.713466775525605,1285,0.0,58.2
6374,kot_tream0.287555275531053,1244,0.02066115702479339,48.4
6375,kot`ature0.951093259389021,1158,0.002663825253063399,375.4
6376,kotitream0.996537632241578,1337,0.0,61.8
6377,kotstream0.121571514893734,1189,0.0141643059490085,70.6
6378,kotyigure0.0970298566998619,2004,0.011583011583011582,259.0
6379,kotztream0.692379369370156,478,0.01240694789081886,80.6
6380,kozakbook0.642637389353926,3729,0.008424599831508003,237.4
6381,kozsation0.103712106923813,770,0.0,229.2
6382,kraB-news0.212711214671904,1674,0.002577319587628866,776.0
6383,kraMlease0.173276492365976,572,0.00142571998859424,701.4
6384,kraW-info0.110928904979365,1398,0.0,291.8
6385,kraYation0.905682805058721,3894,0.005685048322910745,351.8
6386,kraYlease0.188461424772724,752,0.0,425.6
6387,kriMlease0.182106967616671,1161,0.008726003490401396,343.8
6388,kriQeview0.825305478334623,5252,0.0,742.8
6389,kriksting0.763111613033454,914,0.0,146.0
6390,krillease0.358794378533599,246,0.004482964734010759,669.2
6391,kriyories0.10896046466293,1288,0.0,446.6
6392,kroXation0.385058660027401,493,0.0004696599661844825,2129.2
6393,ktmSaunch0.324033570106328,2070,0.0018419598452753731,1085.8
6394,kubpailer0.287623423487214,5808,0.0060569351907934586,660.4
6395,kubxlease0.602508530265139,1030,0.004310344827586207,232.0
6396,kul[liffs0.991067904542422,848,0.0,295.2
6397,kuohycled0.47997286807202,1228,0.0017705382436260626,564.8
6398,kuoi-week0.600632461109017,984,0.002617801047120419,382.0
6399,kuok-look0.280408035920347,1848,0.010438413361169104,287.4
6400,kurTailer0.405392543461382,2052,0.008438818565400843,237.0
6401,kur^-info0.925163562646572,957,0.003063725490196079,326.4
6402,kur^kbook0.79780153255876,236,0.0017076502732240437,585.6
6403,kur`ement0.329231160578336,1073,0.0,578.2
6404,kylErview0.573641430818431,492,0.0009323140033563305,1072.6
6405,kylJtream0.733850770193719,595,0.004816955684007708,207.6
6406,kylPlayer0.810867724304491,1222,0.0013419216317767041,745.2
6407,kyl]-date0.39409614032337,804,0.0009417082587814294,2123.8
6408,kylkhouse0.476939178498915,1021,0.00014414622192752329,6937.4
6409,kylm-info0.060653801177157,1626,0.001280737704918033,780.8
6410,kyltvideo0.296441721347706,1081,0.0,63.2
6411,kyraecial0.682081419970343,2448,0.00771604938271605,129.6
6412,kzmy-info0.441956938516009,1227,0.0045662100456621,219.0
6413,l-l]lease0.936422180830544,798,0.0,886.4
6414,la-^-info0.31677156754235,5072,0.006472491909385114,309.0
6415,la-oitems0.211934585376568,2145,0.0029222676797194622,684.4
6416,labc-info0.598131582233865,3690,0.004166666666666667,240.0
6417,lacOction0.200771096402054,331,0.0,744.4
6418,lacUbooks0.31928439304884,468,0.0018828845791752965,1062.2
6419,lacfation0.772803371873511,1560,0.0025113008538422904,398.2
6420,lachaguar0.548849071030554,396,0.0015969338869370807,626.2
6421,lacn-info0.797786872700216,1002,0.0,712.4
6422,lacplease0.589622875513471,2382,0.0031210986267166045,640.8
6423,ladBlease0.899854837750747,804,0.0,1046.4
6424,ladUkbook0.440320994420042,579,0.0,349.2
6425,lad[video0.0879397228414606,356,0.0038880248833592537,257.2
6426,ladn-news0.554604397980994,398,0.00945179584120983,105.8
6427,ladqkbook0.6087441655113,911,0.0,284.2
6428,lagsnal-b0.187982243314875,2306,0.010775862068965518,185.6
6429,lakAenter0.329411794759389,931,0.0,2066.0
6430,lak^rview0.193763342159354,1842,0.0,889.8
6431,lamKmance0.612417950154569,518,0.0,507.2
6432,lamL-20200.674688855565575,1942,0.00436871996505024,457.8
6433,lamLlease0.0529969930077224,308,0.0,428.8
6434,lamN-info0.760740953365668,2727,0.0061012812690665035,327.8
6435,lamP-info0.214003843168439,2006,0.00143184421534937,698.4
6436,lamS-news0.815066461211492,1436,0.0013220518244315177,756.4
6437,lamT-news0.554986393159624,675,0.0015006002400960385,666.4
6438,lamhition0.87480087949667,2166,0.0014615609470914935,684.2
6439,laml-look0.393675798213066,2166,0.0014806040864672786,1350.8
6440,lamo-20200.928745902597844,461,0.0,478.0
6441,lamspsule0.0417358015487527,364,0.0,670.0
6442,lanB-info0.161682054647022,576,0.0,614.4
6443,lanEicago0.730478714642533,3093,0.0,479.6
6444,lanMtream0.119336900554603,1448,0.013262599469496022,226.2
6445,lanMvideo0.0903094843089262,1290,0.011709601873536299,85.4
6446,lanOuxury0.881553172536087,608,0.0007846829880728185,1274.4
6447,lanQamper0.190038786263451,3243,0.00631578947368421,475.0
6448,lanQtream0.944835119634249,242,0.007418397626112759,134.8
6449,lanRtream0.975041862837397,1317,0.0047984644913627635,208.4
6450,lanWdates0.388980967110406,640,0.004273504273504274,234.0
6451,lanXdcast0.990221874768937,664,0.0,298.8
6452,lan^tream0.591519415414836,2034,0.003676470588235294,272.0
6453,lancponse0.879662133730507,4312,0.0007013606396409033,1425.8
6454,lanetails0.528212731810153,482,0.0,631.6
6455,lanm-info0.958482086843299,1076,0.0,305.8
6456,lanr-info0.792103572777731,586,0.0,1155.2
6457,lantlease0.897233920941165,745,0.002453385672227674,407.6
6458,lanvition0.18677273247356,1042,0.0,1607.6
6459,lanylease0.877581531771217,246,0.0,298.4
6460,lap`-info0.355102672542172,2248,0.0014710208884966167,679.8
6461,larMtream0.143604345143823,1818,0.0048828125,204.8
6462,laroation0.20687189409452,468,0.0006988120195667365,1431.0
6463,lasPation0.762121421795786,260,0.0022232103156958646,449.8
6464,lasQcases0.133121729893495,2398,0.00045024763619990995,4442.0
6465,lasekbook0.86800666014501,1176,0.004095004095004095,244.2
6466,latGction0.151111544525572,2992,0.00028896723111599147,6921.2
6467,lat`virus0.0421448860816321,3990,0.00816326530612245,245.0
6468,lauN-info0.0173739779409722,3453,0.0041356492969396195,483.6
6469,lauRatter0.992992227080758,2859,0.003450655624568668,579.6
6470,lauRvideo0.450954688687919,556,0.0,1585.0
6471,lauZmance0.882886543440311,725,0.0,1881.4
6472,lauZstage0.367223640208154,1938,0.0010950503723171265,913.2
6473,lauwllery0.140647570595744,1099,0.0,372.4
6474,lawQwatch0.883985439579848,2172,0.005847953216374269,342.0
6475,layZteaks0.605532918088686,564,0.0,550.0
6476,layo-info0.928948326835294,636,0.0017674089784376107,565.8
6477,lc2P-info0.945378834075925,1073,0.0024925224327018943,401.2
6478,le-S-20200.893033575167422,596,0.006024096385542169,166.0
6479,le-caunch0.0558826170161448,526,0.0,419.2
6480,le-zycled0.585760839654388,649,0.0,272.8
6481,leaD-info0.0416515327015595,1611,0.00019466614755693986,5137.0
6482,leaDy-nyc0.779077373191042,1196,0.0015659254619480112,638.6
6483,leaG-info0.538372823542523,2208,0.002596053997923157,770.4
6484,leaK-asia0.0563428271928246,4512,0.0006381620931716656,4701.0
6485,leaM-cast0.960433133829541,1050,0.001040149781568546,961.4
6486,leaNament0.265939490935725,936,0.008116883116883116,246.4
6487,lea]ollab0.745875232926705,1830,0.0004869734599464329,4107.0
6488,leaeement0.288134698612852,1385,0.0,592.2
6489,leagailer0.99980790903071,1293,0.0005912262031453234,1691.4
6490,leanaming0.342124540498653,1912,0.006600660066006601,303.0
6491,learation0.362693857915939,2136,0.01016260162601626,295.2
6492,leasailer0.478629542832929,5232,0.007119126720455625,421.4
6493,leasilers0.555831926499137,1456,0.0,1597.6
6494,lebG-news0.200710403356365,144,0.00015911405295315683,6284.8
6495,lebGntary0.825506867053586,368,0.005605381165919282,178.4
6496,lebGwsuit0.0955896562621046,2086,0.0,3400.6
6497,lebLshirt0.587474240412501,950,0.0,5384.6
6498,leb\ation0.7687550386152,2574,0.0,383.8
6499,lebd-game0.830979992760491,1172,0.0008244023083264633,1213.0
6500,lebesodes0.236235828789306,2242,0.00046180844185831715,2165.4
6501,lebfccess0.247332983344135,800,0.002457002457002457,407.0
6502,lebhtment0.6050095345093,2588,0.0,423.2
6503,lebj-info0.789917023394345,2769,0.004244482173174873,471.2
6504,lebwnsion0.978736000818939,1281,0.0,397.2
6505,leeF-info0.715239902454967,1098,0.0,611.0
6506,leeN-info0.413826588369944,1072,0.01076426264800861,185.8
6507,leeS-play0.972640211936688,1206,0.0,876.8
6508,leeliture0.198289628706437,687,0.008576329331046312,116.6
6509,leeq-info0.421543885726604,614,0.00011940298507462687,8375.0
6510,legBlease0.359607438647689,764,0.0007969397513547976,1254.8
6511,legD-news0.0828538174388624,822,0.0010449320794148381,957.0
6512,legE-info0.783579928360127,715,0.0010759629868732515,929.4
6513,legFlease0.0618492388920796,1692,0.0008703977717817042,2297.8
6514,legG-news0.159078355696383,1378,0.0010117361392148927,988.4
6515,legGation0.934093702729033,1328,0.0,4320.4
6516,legIlease0.748383508139606,528,0.0003989786147462496,2506.4
6517,legJlease0.860429719331497,484,0.0,569.4
6518,legKation0.142936500253299,3666,0.0008791981712678037,1137.4
6519,legKlease0.086479811921813,1766,0.001718213058419244,582.0
6520,legLeaser0.173610566260293,710,0.0008855827134254338,1129.2
6521,legN-info0.931266004916583,4028,0.0010621348911311736,1883.0
6522,legO-info0.840197720666187,1382,0.0010103051121438675,1979.6
6523,legPement0.742630559413022,1150,0.01095290251916758,182.6
6524,legRooine0.0422164098037745,908,0.0012367054167697253,808.6
6525,legSricks0.0370425876731675,1678,0.0004567461404951128,2189.4
6526,legX-info0.422268138697415,63,0.0,1275.2
6527,leg^oject0.671753297572311,724,0.00026845637583892615,3725.0
6528,leg`t-kit0.18390190178531,2271,0.0010766580534022393,2786.4
6529,lega-info0.101211949730574,1149,0.0,3294.8
6530,legalease0.199003005327323,4136,0.007492507492507493,400.4
6531,legcement0.278351955470266,1209,0.0,3560.4
6532,legg-info0.044139726632318,403,0.0,388.6
6533,legimario0.171207427451643,1654,0.0013024225058609013,767.8
6534,legk-info0.854041288814519,738,0.0,1299.4
6535,legmnsion0.628596419054133,408,0.0018635855385762206,536.6
6536,legp-look0.0850062729015751,971,0.0,621.2
6537,legr-info0.0969457343406015,2052,0.0,1098.2
6538,legt-info0.853416468279513,1207,0.0,830.6
6539,legtlease0.271578165556716,3843,0.00035711734876080285,2800.2
6540,legz-fw200.772163051090208,957,0.0005347879565752179,3739.8
6541,lehGkbook0.274567627466356,1866,0.008818342151675485,113.4
6542,leiA-info0.293581782113493,449,0.0,2901.0
6543,leiDraphy0.927446117917779,1256,0.000918105031215571,1089.2
6544,leiI-news0.525932061532671,923,0.0,639.0
6545,lei`aunch0.728525401850145,888,0.0016409583196586807,609.4
6546,leibation0.0746403697339064,934,0.0011868027533823878,842.6
6547,leifixels0.0240095759391488,660,0.0009531071292413266,1049.2
6548,leikrints0.589951772818586,1252,0.009157509157509158,218.4
6549,leiz-info0.363515690832831,1306,0.0,959.0
6550,lem`asons0.213295193503343,3597,0.0031505986137366103,634.8
6551,lemp-week0.458804143895766,720,0.0016600265604249668,602.4
6552,lemviners0.255874097809394,1372,0.004302925989672977,464.8
6553,lenY-info0.121488889365589,1300,0.0021616947686986594,462.6
6554,lenclease0.854308192539506,384,0.0,470.8
6555,leneement0.931836344603866,2680,0.008865248226950355,112.8
6556,lenk-info0.245878954455738,996,0.0,597.6
6557,lenm-info0.0639320947798121,1130,0.0,248.4
6558,leoLtream0.360130496215923,814,0.0023651844843897824,422.8
6559,leo[tream0.488680459517983,3123,0.011867088607594936,252.8
6560,leo_tream0.80046666107744,980,0.004409171075837742,226.8
6561,leosation0.659025844843126,3304,0.000258825965420851,3863.6
6562,lerauseum0.279234631675478,1890,0.010526315789473684,95.0
6563,lervition0.742879674645197,2646,0.0,341.4
6564,lesUaydin0.513869085059804,1394,0.0035398230088495575,565.0
6565,lesflease0.114559101773693,338,0.0,1410.8
6566,letTmbers0.272957703972719,2656,0.0009584052137243626,1043.4
6567,levGation0.585678632640918,4010,0.00016102022414015202,12420.8
6568,levGhalid0.388320288480005,720,0.0,567.4
6569,levHcline0.44184151926254,1041,0.0033760972316002704,296.2
6570,levJloose0.263709160038832,1188,0.00044275214734791466,2258.6
6571,levJville0.149072243215601,744,0.0008389965601141035,2383.8
6572,levLguide0.44384109003827,948,0.0,494.8
6573,levP-info0.933805300611285,1179,0.0,1327.2
6574,levPation0.102700159742116,2832,0.0003305566574110803,3025.2
6575,levQation0.281844834403927,490,0.00055169369965795,1812.6
6576,levY-date0.118436039100265,456,0.0012003841229193343,2499.2
6577,lev\psule0.587138844300334,1906,0.0002642706131078224,3784.0
6578,lev^-20200.36556997260235,896,0.001225940909648155,1631.4
6579,lev^tream0.664975473635837,2109,0.012578616352201259,159.0
6580,levajeans0.363145375859644,1892,0.0004317416457991538,2316.2
6581,levepants0.916997100583486,1210,0.0009610764055742432,2081.0
