OrderID,CustomerID,ItemID,TransactionDate,Channel
3128,282,16940,2020-09-15,In Store
3129,282,5304,2020-09-01,In Store
3129,282,14498,2020-12-14,In Store
3129,282,15709,2020-05-20,In Store
3129,282,16835,2020-02-09,In Store
3130,282,2130,2020-08-02,In Store
3130,282,6965,2020-05-01,In Store
3130,282,8715,2020-03-04,In Store
3130,282,16553,2020-11-13,In Store
3130,282,17797,2020-12-21,In Store
3131,282,370,2020-04-14,In Store
3131,282,1719,2020-06-05,In Store
3131,282,2150,2020-08-21,In Store
3131,282,2863,2020-02-12,In Store
3132,282,3328,2020-05-13,In Store
3132,282,12187,2020-01-21,In Store
3133,282,4814,2020-03-22,In Store
3133,282,5584,2020-12-06,In Store
3134,282,5462,2020-02-12,In Store
3134,282,10066,2020-09-15,In Store
3134,282,14734,2020-02-17,In Store
3134,282,17860,2020-06-08,In Store
3135,283,14182,2020-11-12,Online
3136,283,7042,2020-12-03,Online
3136,283,8235,2020-11-13,Online
3136,283,11239,2020-12-07,Online
3136,283,12037,2020-02-17,Online
3137,283,4052,2020-04-05,In Store
3138,283,9492,2020-07-07,Online
3138,283,11396,2020-04-25,Online
3139,283,2857,2020-05-26,In Store
3139,283,3451,2020-06-24,In Store
3139,283,4288,2020-04-04,In Store
3139,283,15082,2020-03-27,In Store
3139,283,17183,2020-01-27,In Store
3140,283,2813,2020-08-07,Online
3140,283,15679,2020-09-18,Online
3141,283,10472,2020-12-05,In Store
3141,283,11569,2020-10-12,In Store
3141,283,14461,2020-10-09,In Store
3141,283,16695,2020-03-22,In Store
3142,283,3948,2020-08-03,Online
3142,283,5247,2020-02-03,Online
3142,283,7432,2020-12-10,Online
3142,283,13904,2020-08-01,Online
3143,283,980,2020-07-23,Online
3143,283,7614,2020-09-05,Online
3143,283,9108,2020-11-26,Online
3143,283,16085,2020-03-07,Online
3144,283,2864,2020-08-05,In Store
3144,283,8485,2020-01-06,In Store
3144,283,11014,2020-01-23,In Store
3144,283,12129,2020-04-21,In Store
3144,283,13000,2020-07-08,In Store
3145,283,9511,2020-03-11,Online
3145,283,9968,2020-11-09,Online
3145,283,11824,2020-07-25,Online
3145,283,13166,2020-12-12,Online
3146,283,986,2020-01-02,Online
3146,283,4829,2020-11-25,Online
3146,283,12466,2020-02-25,Online
3146,283,16420,2020-03-16,Online
3147,284,7863,2020-07-18,Online
3147,284,9885,2020-07-12,Online
3147,284,10775,2020-06-15,Online
3148,284,9950,2020-06-08,In Store
3148,284,10816,2020-05-04,In Store
3148,284,16004,2020-02-02,In Store
3149,284,2191,2020-06-15,In Store
3149,284,7151,2020-07-16,In Store
3149,284,9102,2020-12-02,In Store
3149,284,14322,2020-11-10,In Store
3150,285,3505,2020-06-01,In Store
3150,285,12147,2020-02-25,In Store
3150,285,15819,2020-10-25,In Store
3151,285,3762,2020-02-22,In Store
3151,285,4792,2020-05-18,In Store
3151,285,12904,2020-11-22,In Store
3151,285,16759,2020-01-01,In Store
3152,285,9722,2020-02-01,In Store
3152,285,13226,2020-06-08,In Store
3152,285,15304,2020-02-20,In Store
3153,285,5173,2020-09-01,In Store
3154,285,1524,2020-10-08,In Store
3154,285,4308,2020-08-13,In Store
3154,285,5452,2020-06-21,In Store
3154,285,9344,2020-10-07,In Store
3155,285,2003,2020-11-26,Online
3155,285,8315,2020-06-19,Online
3156,285,4434,2020-07-13,In Store
3156,285,6100,2020-07-14,In Store
3156,285,11504,2020-05-18,In Store
3156,285,17796,2020-06-03,In Store
3157,285,7710,2020-11-22,Online
3157,285,9322,2020-10-23,Online
3158,285,6423,2020-01-26,Online
3158,285,11718,2020-01-27,Online
3158,285,11719,2020-07-06,Online
3158,285,11922,2020-02-18,Online
3158,285,14828,2020-03-26,Online
3159,286,4674,2020-03-03,Online
3159,286,6108,2020-09-01,Online
3159,286,11426,2020-05-21,Online
3159,286,14435,2020-05-19,Online
3159,286,17270,2020-10-05,Online
3160,286,3020,2020-02-09,Online
3160,286,10496,2020-02-18,Online
3160,286,14065,2020-01-23,Online
3160,286,14594,2020-09-17,Online
3161,286,4879,2020-10-06,In Store
3161,286,8800,2020-11-14,In Store
3161,286,17771,2020-08-10,In Store
3162,286,5091,2020-03-02,Online
3162,286,5420,2020-06-24,Online
3162,286,8190,2020-03-04,Online
3162,286,16467,2020-06-21,Online
3163,286,11016,2020-01-15,Online
3164,286,869,2020-04-07,In Store
3164,286,2181,2020-09-22,In Store
3164,286,4334,2020-12-11,In Store
3164,286,7214,2020-02-14,In Store
3164,286,9943,2020-09-15,In Store
3165,286,1469,2020-09-19,Online
3165,286,2763,2020-07-19,Online
3165,286,14831,2020-10-10,Online
3166,286,5970,2020-03-05,Online
3166,286,6014,2020-10-03,Online
3166,286,14568,2020-07-07,Online
3166,286,16357,2020-06-19,Online
3167,286,4852,2020-05-19,In Store
3167,286,15959,2020-03-25,In Store
3168,286,7127,2020-05-02,In Store
3168,286,11276,2020-02-01,In Store
3168,286,12317,2020-03-20,In Store
3168,286,17199,2020-02-23,In Store
3169,286,5238,2020-04-16,In Store
3170,286,1934,2020-08-18,Online
3170,286,2068,2020-11-26,Online
3170,286,5670,2020-02-17,Online
3170,286,9571,2020-10-22,Online
3170,286,12831,2020-04-04,Online
3171,287,623,2020-08-15,Online
3171,287,1007,2020-03-09,Online
3171,287,6101,2020-02-03,Online
3172,287,1037,2020-06-03,In Store
3172,287,7669,2020-10-22,In Store
3172,287,10961,2020-04-01,In Store
3172,287,12690,2020-10-19,In Store
3173,287,3403,2020-09-22,In Store
3173,287,12747,2020-07-22,In Store
3174,288,7932,2020-02-19,Online
3174,288,8178,2020-12-20,Online
3174,288,8668,2020-01-14,Online
3174,288,13556,2020-10-10,Online
3175,288,8137,2020-12-19,Online
3175,288,10887,2020-01-22,Online
3176,288,11958,2020-01-21,Online
3177,288,6141,2020-01-14,Online
3178,288,8823,2020-06-01,In Store
3178,288,12421,2020-12-23,In Store
3178,288,17429,2020-12-12,In Store
3179,288,2832,2020-01-10,Online
3179,288,11887,2020-02-21,Online
3179,288,17029,2020-05-26,Online
3180,288,10604,2020-03-13,Online
3180,288,11415,2020-08-16,Online
3180,288,12247,2020-10-16,Online
3180,288,14158,2020-01-02,Online
3181,288,1038,2020-03-06,In Store
3181,288,7119,2020-02-09,In Store
3181,288,14012,2020-11-03,In Store
3182,288,586,2020-04-26,In Store
3182,288,10189,2020-09-09,In Store
3182,288,11283,2020-08-15,In Store
3182,288,12050,2020-10-27,In Store
3183,288,2098,2020-04-04,In Store
3183,288,12080,2020-12-20,In Store
3183,288,12114,2020-04-18,In Store
3183,288,16515,2020-03-19,In Store
3184,288,626,2020-09-03,Online
3184,288,3021,2020-08-09,Online
3184,288,12296,2020-11-09,Online
3185,288,4439,2020-09-10,In Store
3185,288,11340,2020-07-24,In Store
3185,288,16143,2020-04-16,In Store
3185,288,17147,2020-05-21,In Store
3186,288,1805,2020-12-27,Online
3186,288,9810,2020-04-25,Online
3186,288,15285,2020-10-13,Online
3186,288,16439,2020-05-17,Online
3187,289,1895,2020-03-12,In Store
3187,289,1913,2020-03-11,In Store
3187,289,2427,2020-07-13,In Store
3187,289,8545,2020-09-16,In Store
3188,289,3845,2020-09-15,In Store
3188,289,6748,2020-05-22,In Store
3188,289,11646,2020-12-08,In Store
3188,289,11904,2020-10-26,In Store
3188,289,14293,2020-09-23,In Store
3189,289,4238,2020-08-13,In Store
3190,289,89,2020-05-26,In Store
3190,289,15924,2020-09-11,In Store
3191,289,1910,2020-12-04,Online
3191,289,12887,2020-11-10,Online
3192,289,6599,2020-11-01,In Store
3192,289,7554,2020-04-22,In Store
3192,289,8612,2020-08-22,In Store
3192,289,14480,2020-12-16,In Store
3192,289,16802,2020-01-18,In Store
3193,289,98,2020-01-18,Online
3193,289,444,2020-03-17,Online
3193,289,8236,2020-03-04,Online
3193,289,15748,2020-10-12,Online
3194,289,8185,2020-10-26,Online
3194,289,12228,2020-08-19,Online
3194,289,14837,2020-01-27,Online
3195,289,2503,2020-04-06,Online
3195,289,3644,2020-01-21,Online
3195,289,7199,2020-08-22,Online
3195,289,12595,2020-06-21,Online
3196,289,2456,2020-11-09,In Store
3196,289,9736,2020-04-23,In Store
3196,289,10478,2020-12-13,In Store
3196,289,14060,2020-12-09,In Store
3197,289,9130,2020-03-03,Online
3197,289,14526,2020-06-23,Online
3197,289,14557,2020-10-04,Online
3197,289,14951,2020-07-04,Online
3197,289,16625,2020-09-13,Online
3198,289,466,2020-11-03,Online
3198,289,1420,2020-04-04,Online
3198,289,8130,2020-05-09,Online
3198,289,14847,2020-06-10,Online
3199,289,2396,2020-02-27,In Store
3199,289,5447,2020-05-06,In Store
3199,289,16214,2020-01-20,In Store
3199,289,16309,2020-12-09,In Store
3200,289,7086,2020-02-17,Online
3200,289,11230,2020-10-06,Online
3200,289,13511,2020-11-20,Online
3200,289,14314,2020-06-21,Online
3201,289,56,2020-11-03,Online
3201,289,1313,2020-09-05,Online
3201,289,3070,2020-02-17,Online
3201,289,7543,2020-04-12,Online
3201,289,7581,2020-06-13,Online
3202,289,891,2020-07-12,In Store
3202,289,2864,2020-01-10,In Store
3202,289,6692,2020-11-09,In Store
3202,289,11183,2020-08-15,In Store
3203,289,4476,2020-07-06,Online
3203,289,4740,2020-07-15,Online
3203,289,6749,2020-10-09,Online
3204,289,1311,2020-08-22,In Store
3204,289,14341,2020-05-15,In Store
3204,289,17539,2020-05-25,In Store
3205,290,5092,2020-12-16,In Store
3205,290,5740,2020-03-07,In Store
3205,290,6550,2020-07-17,In Store
3205,290,15550,2020-10-25,In Store
3206,290,1225,2020-05-10,In Store
3206,290,14119,2020-09-11,In Store
3206,290,15989,2020-08-13,In Store
3207,291,2212,2020-11-03,Online
3207,291,5257,2020-08-15,Online
3207,291,5964,2020-07-05,Online
3207,291,8104,2020-01-01,Online
3207,291,13316,2020-04-21,Online
3208,291,2772,2020-01-10,In Store
3208,291,3929,2020-08-07,In Store
3208,291,12597,2020-02-06,In Store
3208,291,14654,2020-04-26,In Store
3209,291,7207,2020-06-17,Online
3209,291,8958,2020-05-06,Online
3210,291,1114,2020-01-15,In Store
3210,291,3168,2020-06-11,In Store
3210,291,5578,2020-08-08,In Store
3210,291,6740,2020-05-06,In Store
3210,291,14905,2020-05-02,In Store
3211,292,2470,2020-01-13,In Store
3211,292,5121,2020-01-10,In Store
3211,292,5186,2020-04-17,In Store
3211,292,16673,2020-12-05,In Store
3212,292,3896,2020-10-19,In Store
3212,292,14009,2020-02-02,In Store
3212,292,14569,2020-11-08,In Store
3213,292,6251,2020-10-08,Online
3213,292,11547,2020-06-16,Online
3213,292,15310,2020-09-27,Online
3214,292,10115,2020-09-10,Online
3214,292,12658,2020-02-10,Online
3215,292,1767,2020-04-13,In Store
3215,292,9309,2020-04-14,In Store
3215,292,12995,2020-08-10,In Store
3216,292,2614,2020-10-18,Online
3216,292,8453,2020-04-16,Online
3216,292,11728,2020-04-14,Online
3217,292,17247,2020-10-15,In Store
3218,292,144,2020-06-05,In Store
3218,292,6440,2020-07-21,In Store
3218,292,9822,2020-12-07,In Store
3218,292,11658,2020-08-26,In Store
3219,292,1548,2020-03-12,Online
3219,292,5630,2020-04-14,Online
3219,292,5845,2020-08-13,Online
3220,292,5562,2020-03-26,In Store
3220,292,13474,2020-01-11,In Store
3220,292,17364,2020-06-18,In Store
3220,292,17669,2020-09-10,In Store
3221,292,5794,2020-03-12,In Store
3221,292,5975,2020-10-20,In Store
3221,292,6676,2020-03-12,In Store
3221,292,8043,2020-10-12,In Store
3221,292,13863,2020-07-21,In Store
3222,292,1971,2020-03-14,In Store
3223,292,3107,2020-04-24,Online
3223,292,3228,2020-09-14,Online
3223,292,6435,2020-07-10,Online
3223,292,14122,2020-12-25,Online
3224,292,8970,2020-07-25,Online
3225,292,5304,2020-02-09,Online
3225,292,14132,2020-12-25,Online
3225,292,14448,2020-12-14,Online
3225,292,15023,2020-01-06,Online
3226,292,6731,2020-04-11,In Store
3226,292,8357,2020-08-03,In Store
3226,292,15658,2020-06-16,In Store
3227,292,1036,2020-04-17,In Store
3227,292,3541,2020-01-11,In Store
3227,292,4612,2020-01-04,In Store
3227,292,5366,2020-01-07,In Store
3228,292,4652,2020-04-14,In Store
3228,292,6892,2020-09-18,In Store
3228,292,7098,2020-06-06,In Store
3228,292,10571,2020-09-11,In Store
3229,292,5924,2020-01-05,Online
3229,292,10549,2020-09-05,Online
3229,292,13338,2020-05-19,Online
3229,292,16583,2020-01-19,Online
3230,292,2115,2020-04-08,In Store
3230,292,11887,2020-11-13,In Store
3230,292,13814,2020-04-23,In Store
3231,293,16243,2020-12-25,Online
3231,293,16532,2020-02-06,Online
3232,293,10063,2020-01-01,Online
3232,293,12640,2020-06-15,Online
3233,293,11312,2020-09-20,Online
3233,293,11521,2020-09-22,Online
3233,293,17683,2020-05-18,Online
3234,293,6021,2020-06-16,Online
3234,293,11219,2020-06-21,Online
3234,293,15996,2020-07-02,Online
3234,293,17503,2020-08-10,Online
3235,293,5168,2020-05-16,Online
3235,293,10263,2020-10-14,Online
3235,293,11529,2020-05-19,Online
3235,293,15603,2020-10-25,Online
3236,293,3382,2020-07-05,In Store
3237,293,1241,2020-12-10,Online
3237,293,5395,2020-09-03,Online
3237,293,7129,2020-11-12,Online
3238,293,2910,2020-04-16,In Store
3238,293,4652,2020-04-15,In Store
3238,293,10652,2020-01-24,In Store
3238,293,14947,2020-08-26,In Store
3239,293,3786,2020-10-20,In Store
3239,293,8527,2020-11-16,In Store
3239,293,11300,2020-04-26,In Store
3239,293,12517,2020-05-01,In Store
3239,293,14883,2020-11-19,In Store
3240,293,2161,2020-07-01,Online
3240,293,11944,2020-08-17,Online
3241,293,2474,2020-12-20,Online
3241,293,2766,2020-10-23,Online
3241,293,3457,2020-07-23,Online
3241,293,7421,2020-07-01,Online
3241,293,8604,2020-09-11,Online
3242,293,1577,2020-06-27,Online
3242,293,13114,2020-12-23,Online
3243,293,3850,2020-09-25,In Store
3243,293,7243,2020-07-04,In Store
3244,293,4406,2020-09-08,In Store
3244,293,15699,2020-08-23,In Store
3244,293,17499,2020-10-20,In Store
3245,293,366,2020-06-18,Online
3245,293,2900,2020-02-12,Online
3245,293,8610,2020-02-12,Online
3245,293,16173,2020-11-27,Online
3246,294,309,2020-03-15,Online
3246,294,5794,2020-07-21,Online
3246,294,11618,2020-01-17,Online
3247,294,3811,2020-11-17,In Store
3247,294,4582,2020-12-05,In Store
3247,294,7577,2020-01-02,In Store
3247,294,11078,2020-02-23,In Store
3247,294,15346,2020-07-14,In Store
3248,295,4202,2020-05-01,In Store
3248,295,9266,2020-10-24,In Store
3248,295,10491,2020-02-01,In Store
3248,295,11973,2020-09-17,In Store
3249,295,512,2020-08-12,In Store
3249,295,2965,2020-04-23,In Store
3249,295,2971,2020-06-20,In Store
3249,295,7859,2020-10-22,In Store
3249,295,14171,2020-02-14,In Store
3250,295,5470,2020-06-15,In Store
3250,295,15869,2020-02-19,In Store
3250,295,16805,2020-08-01,In Store
3251,295,9203,2020-09-15,Online
3251,295,12805,2020-05-19,Online
3251,295,13634,2020-10-07,Online
3251,295,13772,2020-06-15,Online
3251,295,15894,2020-12-05,Online
3252,295,1705,2020-09-17,Online
3252,295,9575,2020-12-26,Online
3252,295,12285,2020-12-26,Online
3252,295,15046,2020-09-01,Online
3253,295,1607,2020-02-06,In Store
3253,295,8024,2020-03-03,In Store
3253,295,8626,2020-06-25,In Store
3253,295,13063,2020-04-03,In Store
3253,295,15569,2020-12-10,In Store
3254,295,5826,2020-11-22,Online
3255,296,8809,2020-02-24,In Store
3255,296,9379,2020-01-18,In Store
3255,296,11783,2020-06-16,In Store
3256,296,4941,2020-09-19,In Store
3256,296,6910,2020-08-03,In Store
3256,296,10075,2020-10-09,In Store
3257,296,407,2020-07-08,In Store
3257,296,2298,2020-07-22,In Store
3258,296,718,2020-02-10,Online
3258,296,5698,2020-06-18,Online
3258,296,5816,2020-08-17,Online
3258,296,11126,2020-02-15,Online
3258,296,17548,2020-07-26,Online
3259,296,297,2020-04-15,In Store
3259,296,12286,2020-08-16,In Store
3260,296,5494,2020-02-24,In Store
3260,296,12213,2020-03-13,In Store
3260,296,13010,2020-01-27,In Store
3260,296,13946,2020-11-17,In Store
3261,296,7955,2020-11-18,In Store
3261,296,8355,2020-06-12,In Store
3261,296,10590,2020-05-10,In Store
3261,296,14813,2020-04-05,In Store
3262,296,11789,2020-05-17,Online
3262,296,11984,2020-08-04,Online
3263,296,3899,2020-10-20,Online
3263,296,7376,2020-09-22,Online
3263,296,9347,2020-04-16,Online
3263,296,15086,2020-07-26,Online
3264,296,1910,2020-02-11,In Store
3264,296,5520,2020-02-05,In Store
3265,296,5458,2020-07-05,In Store
3265,296,5741,2020-05-09,In Store
3265,296,9204,2020-03-02,In Store
3266,296,16120,2020-01-21,In Store
3266,296,17170,2020-08-12,In Store
3267,296,5040,2020-10-03,In Store
3267,296,16094,2020-01-14,In Store
3268,297,238,2020-12-08,Online
3268,297,8742,2020-12-16,Online
3269,297,5886,2020-12-21,In Store
3269,297,11858,2020-06-02,In Store
3270,297,413,2020-12-26,In Store
3270,297,6880,2020-05-23,In Store
3270,297,13173,2020-03-07,In Store
3271,297,3079,2020-08-10,In Store
3271,297,13159,2020-11-01,In Store
3271,297,14133,2020-01-11,In Store
3271,297,16950,2020-02-01,In Store
3272,297,7801,2020-10-04,Online
3273,297,15143,2020-01-27,In Store
3274,297,947,2020-07-17,In Store
3274,297,5463,2020-07-16,In Store
3274,297,6569,2020-10-27,In Store
3274,297,9918,2020-01-14,In Store
3274,297,16622,2020-09-27,In Store
3275,297,472,2020-07-05,In Store
3275,297,11074,2020-08-10,In Store
3275,297,11399,2020-01-09,In Store
3275,297,15581,2020-06-08,In Store
3276,297,8759,2020-08-17,In Store
3276,297,10025,2020-10-10,In Store
3276,297,13537,2020-08-11,In Store
3277,297,7091,2020-09-04,Online
3277,297,7872,2020-09-19,Online
3277,297,15640,2020-09-11,Online
3278,297,7729,2020-08-02,In Store
3279,297,2481,2020-12-17,In Store
3279,297,10447,2020-01-07,In Store
3279,297,15820,2020-11-12,In Store
3280,297,3010,2020-07-23,Online
3280,297,9444,2020-03-25,Online
3280,297,13179,2020-10-16,Online
3280,297,15632,2020-11-12,Online
3281,297,3991,2020-04-03,In Store
3281,297,4880,2020-11-09,In Store
3281,297,7007,2020-04-12,In Store
3281,297,12647,2020-09-21,In Store
3281,297,14506,2020-12-11,In Store
3282,297,4199,2020-07-13,Online
3282,297,9075,2020-11-11,Online
3282,297,12242,2020-02-21,Online
3282,297,13098,2020-11-13,Online
3282,297,14404,2020-06-22,Online
3283,298,583,2020-11-07,In Store
3283,298,2787,2020-01-04,In Store
3283,298,5662,2020-08-20,In Store
3283,298,7704,2020-04-02,In Store
3283,298,11343,2020-09-25,In Store
3284,298,5617,2020-11-12,In Store
3284,298,14588,2020-02-19,In Store
3285,299,10758,2020-06-06,Online
3285,299,11868,2020-07-22,Online
3286,299,363,2020-12-04,Online
3286,299,5238,2020-06-16,Online
3286,299,7049,2020-08-03,Online
3286,299,14245,2020-06-01,Online
3287,299,7969,2020-04-17,Online
3287,299,14756,2020-02-20,Online
3287,299,17684,2020-11-15,Online
3288,299,2668,2020-11-12,Online
3288,299,3923,2020-07-24,Online
3288,299,9932,2020-07-06,Online
3288,299,12604,2020-11-27,Online
3289,299,1642,2020-08-10,Online
3289,299,6163,2020-04-06,Online
3289,299,15151,2020-10-18,Online
3289,299,15716,2020-09-17,Online
3290,299,5267,2020-12-27,In Store
3290,299,8252,2020-05-26,In Store
3290,299,8836,2020-04-20,In Store
3291,299,473,2020-12-04,In Store
3291,299,4458,2020-03-10,In Store
3291,299,8958,2020-11-04,In Store
3291,299,17429,2020-09-20,In Store
3292,299,2875,2020-11-12,Online
3292,299,4807,2020-06-25,Online
3292,299,6586,2020-11-22,Online
3292,299,7540,2020-04-24,Online
3292,299,17397,2020-11-20,Online
3293,299,1198,2020-05-07,Online
3293,299,3111,2020-06-08,Online
3293,299,3324,2020-07-01,Online
3293,299,4127,2020-06-09,Online
3293,299,12118,2020-06-23,Online
3294,299,3584,2020-07-12,In Store
3294,299,7094,2020-09-01,In Store
3294,299,10415,2020-07-04,In Store
3294,299,17260,2020-04-23,In Store
3295,299,8722,2020-05-07,In Store
3295,299,17220,2020-03-16,In Store
3296,299,4331,2020-07-13,In Store
3296,299,16859,2020-09-04,In Store
3297,299,414,2020-05-21,In Store
3297,299,7857,2020-06-11,In Store
3297,299,12770,2020-05-01,In Store
3297,299,13380,2020-01-26,In Store
3298,299,3938,2020-07-20,In Store
3298,299,6354,2020-01-06,In Store
3298,299,6449,2020-06-21,In Store
3298,299,9581,2020-08-06,In Store
3299,299,2512,2020-01-11,Online
3299,299,14401,2020-09-01,Online
3300,299,230,2020-05-26,In Store
3300,299,7905,2020-06-08,In Store
3300,299,15274,2020-09-07,In Store
3300,299,15903,2020-08-18,In Store
3301,300,3067,2020-10-01,Online
3301,300,4768,2020-04-20,Online
3301,300,6649,2020-08-17,Online
3301,300,9074,2020-04-16,Online
3301,300,10165,2020-03-10,Online
3302,300,17772,2020-06-03,In Store
3303,300,1549,2020-10-17,In Store
3303,300,10479,2020-12-27,In Store
3303,300,12182,2020-05-19,In Store
3304,300,11329,2020-04-03,In Store
3304,300,13026,2020-01-26,In Store
3305,300,3304,2020-12-07,Online
3305,300,7880,2020-10-10,Online
3305,300,13243,2020-10-04,Online
3305,300,17326,2020-08-11,Online
3306,300,14812,2020-01-15,In Store
3306,300,16198,2020-10-12,In Store
3306,300,16318,2020-08-03,In Store
3307,300,10373,2020-11-26,Online
3307,300,12455,2020-03-02,Online
3308,300,6308,2020-01-04,In Store
3308,300,17209,2020-05-11,In Store
3309,301,5802,2020-02-13,In Store
3309,301,6802,2020-03-03,In Store
3309,301,8691,2020-08-15,In Store
3309,301,10650,2020-12-13,In Store
3310,301,11826,2020-05-01,In Store
3311,301,3611,2020-06-20,In Store
3311,301,10664,2020-04-10,In Store
3311,301,12200,2020-06-21,In Store
3311,301,16891,2020-07-17,In Store
3311,301,17216,2020-06-17,In Store
3312,301,9466,2020-12-27,Online
3312,301,11841,2020-03-03,Online
3312,301,12489,2020-09-19,Online
3313,301,6572,2020-06-25,Online
3313,301,8322,2020-12-18,Online
3313,301,12980,2020-08-27,Online
3314,301,4933,2020-06-09,Online
3314,301,5690,2020-01-15,Online
3314,301,7321,2020-11-01,Online
3314,301,8275,2020-10-11,Online
3314,301,16869,2020-05-07,Online
3315,301,2134,2020-12-12,Online
3315,301,9049,2020-11-10,Online
3315,301,11415,2020-09-02,Online
3315,301,17253,2020-05-08,Online
3316,301,3586,2020-09-23,In Store
3316,301,12166,2020-06-17,In Store
3316,301,12844,2020-12-14,In Store
3316,301,14788,2020-01-02,In Store
3317,301,1850,2020-06-16,In Store
3317,301,5711,2020-06-10,In Store
3317,301,14627,2020-10-05,In Store
3318,301,1669,2020-08-21,In Store
3318,301,1935,2020-05-02,In Store
3318,301,11146,2020-11-08,In Store
3318,301,11312,2020-09-20,In Store
3318,301,11904,2020-11-10,In Store
3319,301,6268,2020-10-25,Online
3319,301,12133,2020-05-13,Online
3319,301,17312,2020-01-16,Online
3320,301,807,2020-10-10,In Store
3320,301,4783,2020-04-03,In Store
3320,301,12135,2020-05-15,In Store
3320,301,13034,2020-05-02,In Store
3321,301,1919,2020-03-27,In Store
3321,301,7027,2020-12-15,In Store
3321,301,8045,2020-05-25,In Store
3321,301,9567,2020-05-03,In Store
3321,301,12548,2020-11-15,In Store
3322,301,2220,2020-05-12,In Store
3322,301,7242,2020-04-24,In Store
3322,301,13229,2020-05-13,In Store
3323,301,1571,2020-10-02,In Store
3323,301,4027,2020-04-13,In Store
3323,301,8391,2020-09-10,In Store
3323,301,14706,2020-10-01,In Store
3323,301,16566,2020-06-01,In Store
3324,301,9110,2020-11-10,Online
3325,301,6673,2020-01-24,Online
3325,301,10028,2020-04-13,Online
3325,301,15060,2020-03-19,Online
3325,301,15773,2020-06-09,Online
3326,302,10768,2020-04-07,In Store
3326,302,12360,2020-04-16,In Store
3326,302,16303,2020-05-09,In Store
3327,302,1360,2020-08-05,In Store
3327,302,3006,2020-12-18,In Store
3327,302,3901,2020-05-12,In Store
3327,302,15603,2020-09-04,In Store
3328,302,1837,2020-03-25,In Store
3328,302,4027,2020-08-09,In Store
3328,302,10358,2020-04-15,In Store
3328,302,11064,2020-01-27,In Store
3329,302,4098,2020-11-20,In Store
3329,302,13205,2020-07-20,In Store
3330,302,13261,2020-02-07,In Store
3330,302,15238,2020-09-18,In Store
3331,302,4678,2020-04-18,In Store
3331,302,6776,2020-01-27,In Store
3332,302,846,2020-03-06,In Store
3332,302,13145,2020-06-15,In Store
3333,302,6108,2020-03-01,In Store
3333,302,7248,2020-05-07,In Store
3333,302,12100,2020-04-21,In Store
3333,302,15792,2020-06-12,In Store
3334,302,2460,2020-01-01,Online
3335,302,2462,2020-10-18,In Store
3335,302,2514,2020-05-13,In Store
3335,302,6238,2020-06-09,In Store
3335,302,6757,2020-01-04,In Store
3336,302,1241,2020-08-23,In Store
3336,302,3953,2020-12-23,In Store
3336,302,6490,2020-03-02,In Store
3337,303,11245,2020-06-25,Online
3337,303,11426,2020-09-10,Online
3337,303,11913,2020-09-07,Online
3337,303,17612,2020-11-24,Online
3338,303,5187,2020-12-22,In Store
3338,303,7904,2020-05-22,In Store
3338,303,11467,2020-02-10,In Store
3338,303,15375,2020-09-17,In Store
3339,303,2655,2020-06-12,In Store
3339,303,7568,2020-10-22,In Store
3339,303,7600,2020-12-21,In Store
3339,303,8465,2020-01-10,In Store
3340,303,191,2020-04-14,In Store
3340,303,4368,2020-10-15,In Store
3340,303,6345,2020-12-19,In Store
3340,303,12170,2020-07-12,In Store
3341,303,635,2020-06-13,In Store
3341,303,5851,2020-02-08,In Store
3341,303,6265,2020-07-21,In Store
3341,303,11014,2020-10-22,In Store
3341,303,15028,2020-11-06,In Store
3342,303,8587,2020-10-20,In Store
3342,303,8938,2020-10-11,In Store
3342,303,12575,2020-12-10,In Store
3343,303,5019,2020-02-22,In Store
3343,303,10891,2020-01-04,In Store
3343,303,12028,2020-02-08,In Store
3343,303,12038,2020-05-22,In Store
3344,303,17071,2020-03-21,In Store
3345,303,2697,2020-02-05,In Store
3345,303,3524,2020-10-18,In Store
3346,303,5135,2020-11-08,Online
3346,303,6980,2020-12-14,Online
3346,303,12951,2020-09-06,Online
3347,303,14271,2020-09-21,Online
3347,303,16883,2020-05-02,Online
3348,303,5548,2020-08-25,Online
3348,303,11334,2020-07-20,Online
3349,303,4213,2020-06-05,In Store
3349,303,7001,2020-01-27,In Store
3350,303,8875,2020-11-23,Online
3350,303,9448,2020-02-20,Online
3351,303,2280,2020-06-02,In Store
3352,303,6569,2020-06-01,Online
3353,304,810,2020-09-07,Online
3353,304,2317,2020-06-09,Online
3353,304,9984,2020-07-13,Online
3354,304,812,2020-03-05,In Store
3354,304,13567,2020-05-09,In Store
3354,304,15683,2020-08-07,In Store
3355,304,627,2020-11-06,In Store
3355,304,3286,2020-07-08,In Store
3355,304,3293,2020-05-05,In Store
3355,304,11664,2020-05-07,In Store
3356,304,8062,2020-06-05,Online
3357,304,3861,2020-01-02,Online
3357,304,11698,2020-09-24,Online
3357,304,13202,2020-11-22,Online
3357,304,16550,2020-08-20,Online
3358,304,5316,2020-03-23,Online
3358,304,9654,2020-04-18,Online
3358,304,14259,2020-01-04,Online
3359,304,9679,2020-03-06,In Store
3359,304,11095,2020-03-06,In Store
3359,304,12229,2020-04-17,In Store
3359,304,12740,2020-10-12,In Store
3360,304,4627,2020-05-09,Online
3360,304,10593,2020-05-12,Online
